Radio_type,MCC,MNC,Location_Code,CID,Latitude,Longitude,Range,Samples,Change=1,Change=0,Created,Updated,av_signal
GSM,645,2,11106,5275,-1,28.214268,-15.098457,12298,44,1,1538174471,1582241339,0
GSM,645,2,11106,5274,-1,28.194361,-15.049997,17903,100,1,1538175282,1582535658,0
GSM,645,2,11106,5271,-1,28.189793,-15.035097,11867,53,1,1538175934,1582535658,0
GSM,645,2,10114,32339,-1,28.659355,-13.012198,4386,232,1,1538188646,1577084444,0
GSM,645,2,10114,34044,-1,28.655752,-13.007435,3834,200,1,1538188646,1675226299,0
GSM,645,2,10114,30056,-1,28.508059,-13.022808,5467,13,1,1538191285,1555714307,0
GSM,645,2,20002,33812,-1,28.50069,-13.026789,5237,53,1,1538191833,1675300170,0
GSM,645,1,250,12452,-1,28.258067,-12.833442,8592,45,1,1538193224,1660557736,0
GSM,645,2,11111,31575,-1,28.110073,-12.700296,6824,8,1,1538195904,1675476621,0
GSM,645,2,11112,34684,-1,27.855277,-12.544416,3351,36,1,1538200420,1675427277,0
GSM,645,2,11112,31606,-1,27.772989,-12.534223,1000,1,1,1538201250,1538201250,0
GSM,645,1,880,13371,-1,26.491232,-12.198229,11458,24,1,1538208066,1652671835,0
GSM,645,2,11118,11265,-1,26.553763,-12.203909,8218,7,1,1538208066,1568895370,0
GSM,645,1,880,8735,-1,26.430669,-12.185947,5272,47,1,1538208464,1647398825,0
GSM,645,1,880,8734,-1,26.431864,-12.15298,8849,77,1,1538208464,1647398825,0
GSM,645,1,880,8736,-1,26.405142,-12.177287,6935,241,1,1538208464,1648969615,0
GSM,645,2,11118,10019,-1,26.398432,-12.18133,1000,14,1,1538209146,1575893375,0
GSM,645,2,11118,10018,-1,26.402967,-12.182389,704,126,1,1538209146,1576198580,0
GSM,645,2,11118,10017,-1,26.40069,-12.182105,1000,64,1,1538209409,1576154789,0
GSM,645,3,10147,16961,-1,26.402108,-12.177877,8906,63,1,1538212484,1569022707,0
GSM,645,1,880,14991,-1,26.416615,-12.18762,4647,87,1,1538212988,1647397327,0
GSM,645,1,880,14992,-1,26.401131,-12.18675,1000,1,1,1538212988,1538212988,0
GSM,645,3,10147,16962,-1,26.417533,-12.184936,6461,19,1,1538213389,1568938957,0
GSM,645,2,20004,5296,-1,28.24726,-15.638329,5423,50,1,1538226287,1596428185,0
GSM,645,1,880,13373,-1,26.365938,-12.180061,8242,38,1,1538228357,1652673333,0
GSM,645,2,11118,10119,-1,26.378018,-12.17581,1000,6,1,1538228357,1576056925,0
GSM,645,3,10147,16862,-1,26.364738,-12.181038,6454,8,1,1538228505,1568259602,0
GSM,645,2,11118,10118,-1,26.393586,-12.172932,4427,25,1,1538228517,1576141693,0
GSM,645,2,11118,11603,-1,26.382773,-12.178244,2451,3,1,1538305826,1545047751,0
GSM,645,2,11118,10117,-1,26.384338,-12.176229,1401,16,1,1538307289,1576056925,0
GSM,645,2,11118,11266,-1,26.423035,-12.189038,1000,1,1,1538384030,1538384030,0
GSM,645,2,11102,4986,-1,28.262184,-15.394849,1426,102,1,1538390723,1674751334,0
GSM,645,2,11102,4983,-1,28.258999,-15.399269,2968,2000,1,1538390919,1635414397,0
GSM,645,2,11112,33336,-1,27.557062,-12.51421,1000,1,1,1538391389,1538391389,0
GSM,645,1,240,13353,-1,27.859533,-12.522724,3986,12,1,1538394506,1656221449,0
GSM,645,3,22091,3008,-1,28.446894,-14.442185,1000,1,1,1538415943,1538415943,0
GSM,645,2,11102,4982,-1,28.274327,-15.39483,2169,104,1,1538437530,1675655832,0
GSM,645,2,11102,4985,-1,28.273777,-15.396336,4126,922,1,1538438062,1633741153,0
GSM,645,2,11102,4984,-1,28.266879,-15.388382,7985,200,1,1538464129,1674442275,0
GSM,645,1,250,14861,-1,28.210129,-12.784873,3380,23,1,1538489001,1662971010,0
GSM,645,2,11108,11674,-1,28.341821,-15.447665,1574,15,1,1538542053,1541630578,0
GSM,645,2,11108,11675,-1,28.345638,-15.455853,1046,6,1,1538547250,1541589630,0
GSM,645,2,11102,4981,-1,28.267794,-15.387521,2947,200,1,1538629070,1674442275,0
GSM,645,2,10114,34046,-1,28.657552,-13.017072,2171,197,1,1538642917,1674525618,0
GSM,645,2,20001,30382,-1,28.682774,-13.344779,3423,20,1,1538645409,1575637939,0
GSM,645,2,11103,5093,-1,28.390246,-15.394097,3686,115,1,1538710167,1577776386,0
GSM,645,2,11103,5096,-1,28.385352,-15.396415,2648,43,1,1538710167,1577104686,0
GSM,645,2,11103,5094,-1,28.392447,-15.378604,1651,12,1,1538710778,1576477261,0
GSM,645,2,220,10453,-1,28.516165,-13.017515,1000,1,1,1538739272,1538739272,0
GSM,645,2,11103,5103,-1,28.391935,-15.406693,8126,34,1,1538784743,1576477821,0
GSM,645,1,122,40023,-1,28.858603,-16.043383,1000,1,1,1538807361,1538807361,0
GSM,645,1,22101,13672,-1,31.693238,-9.227548,6932,16,1,1539049858,1539570422,0
GSM,645,1,10043,41751,-1,27.996115,-16.028543,1000,1,1,1539143789,1539143789,0
GSM,645,2,11108,11672,-1,28.344621,-15.454696,1214,8,1,1539150078,1541589490,0
GSM,645,3,22101,6232,-1,30.881024,-12.825507,1000,3,1,1539151498,1567211418,0
GSM,645,2,10109,4885,-1,28.297384,-15.473058,1000,1,1,1539224105,1539224105,0
GSM,645,1,22071,1481,-1,28.245716,-15.295286,3628,102,1,1539394479,1665225495,0
GSM,645,1,11102,874,-1,28.225838,-15.38663,1000,1,1,1539402688,1539402688,0
GSM,645,2,11103,5105,-1,28.551654,-15.358383,6623,18,1,1539418924,1594007769,0
GSM,645,1,22042,9891,-1,28.713779,-15.268491,13126,10,1,1539424007,1608173082,0
GSM,645,2,22101,6261,-1,32.032284,-10.96105,1000,1,1,1539437048,1539437048,0
GSM,645,1,22122,2069,-1,28.640259,-16.442015,1000,1,1,1539482118,1539482118,0
GSM,645,2,11102,5016,-1,28.269075,-15.558795,7101,34,1,1539490839,1674995505,0
GSM,645,2,11102,5013,-1,28.266503,-15.552709,6728,113,1,1539490839,1673952014,0
GSM,645,2,11102,5014,-1,28.275375,-15.585184,2102,15,1,1539490995,1673952014,0
GSM,645,2,11102,5011,-1,28.273526,-15.586396,1108,20,1,1539491598,1573447848,0
GSM,645,2,11102,5012,-1,28.270223,-15.594416,7440,31,1,1539491598,1674995505,0
GSM,645,1,22121,11723,-1,28.640608,-16.442022,1000,1,1,1539494468,1539494468,0
GSM,645,3,22491,3672,-1,30.247255,-13.270155,1000,1,1,1539501490,1539501490,0
GSM,645,2,20004,5294,-1,28.282009,-15.575548,5918,37,1,1539569072,1580029118,0
GSM,645,2,11102,5015,-1,28.272001,-15.5906,7905,29,1,1539569545,1574944227,0
GSM,645,3,10043,42332,-1,28.183517,-15.77746,1000,1,1,1539571467,1539571467,0
GSM,645,3,10043,41741,-1,28.879233,-16.025542,17550,101,1,1539577133,1654225083,0
GSM,645,3,10043,43991,-1,28.868371,-16.022648,15389,76,1,1539577133,1653901801,0
GSM,645,3,10043,41743,-1,28.838496,-16.03102,9927,27,1,1539577548,1568868424,0
GSM,645,3,10043,41742,-1,28.866486,-16.040583,2851,142,1,1539577548,1654224773,0
GSM,645,2,11108,5191,-1,28.32724,-15.455101,6030,21,1,1539603228,1576916675,0
GSM,645,2,11108,5051,-1,28.310613,-15.456245,5872,42,1,1539605453,1576828216,0
GSM,645,2,22101,6233,-1,30.698701,-12.951062,9245,7,1,1539643678,1581986006,0
GSM,645,2,11108,18,-1,28.361117,-15.464672,5078,54,1,1539655563,1591783079,0
GSM,645,2,22491,3642,-1,30.644093,-13.060555,1000,1,1,1539655855,1539655855,0
GSM,645,2,11102,5031,-1,28.261994,-15.516414,3753,65,1,1539656473,1674996443,0
GSM,645,1,22041,15091,-1,28.394613,-15.378272,1000,1,1,1539664425,1539664425,0
GSM,645,1,22071,1482,-1,28.253976,-15.300991,4303,111,1,1539664964,1671763925,0
GSM,645,2,11102,4934,-1,28.166495,-15.409771,2725,5,1,1539665480,1580770926,0
GSM,645,2,11102,5033,-1,28.260522,-15.538102,1682,5,1,1539740663,1673951109,0
GSM,645,2,11102,5034,-1,28.269746,-15.519567,3034,36,1,1539740692,1673951109,0
GSM,645,2,11102,5036,-1,28.257069,-15.53364,1243,3,1,1539740692,1673951109,0
GSM,645,2,11106,24,-1,28.096655,-14.70293,9908,21,1,1539751949,1582239219,0
GSM,645,1,22101,13463,-1,31.051074,-11.791821,3979,19,1,1539760402,1545370968,0
GSM,645,1,22101,13452,-1,30.83369,-11.774006,7598,26,1,1539764010,1545366132,0
GSM,645,1,22101,13453,-1,30.714472,-11.704679,7981,29,1,1539766113,1545364016,0
GSM,645,1,22101,13451,-1,30.704922,-11.692298,7061,44,1,1539766715,1545363411,0
GSM,645,2,22101,13451,-1,30.685722,-11.702903,1000,1,1,1539838431,1539838431,0
GSM,645,2,22491,3663,-1,29.019575,-13.77968,6503,8,1,1540015531,1655465668,0
GSM,645,1,22151,12622,-1,28.889903,-11.190699,3026,18,1,1540099950,1667391007,0
GSM,645,2,22151,5058,-1,29.520167,-11.418459,6605,2,1,1540112068,1541487875,0
GSM,645,1,22102,5488,-1,28.912322,-11.204797,1009,3,1,1540118106,1565264234,0
GSM,645,1,22151,11456,-1,28.911613,-11.204566,1000,7,1,1540199846,1608801049,0
GSM,645,1,22151,12623,-1,28.886491,-11.186912,2385,30,1,1540255093,1667390707,0
GSM,645,2,11108,5053,-1,28.29901,-15.514075,6813,31,1,1540265211,1591682618,0
GSM,645,1,10175,17781,-1,29.491722,-11.457292,1000,1,1,1540267847,1540267847,0
GSM,645,2,11103,5082,-1,28.438015,-15.32478,5294,22,1,1540270312,1577428304,0
GSM,645,1,22151,2651,-1,29.487039,-11.351844,9070,46,1,1540628786,1608678282,0
GSM,645,1,22151,2652,-1,29.520533,-11.361182,11249,40,1,1540629096,1608620090,0
GSM,645,1,22151,2653,-1,29.48193,-11.376653,23783,23,1,1540689490,1608678282,0
GSM,645,1,22151,6083,-1,29.484002,-11.343719,8671,2,1,1540699225,1565342497,0
GSM,645,2,22151,5059,-1,29.492643,-11.353075,1000,1,1,1540703308,1540703308,0
GSM,645,2,11102,5035,-1,28.278074,-15.51869,1991,20,1,1540716161,1576661194,0
GSM,645,2,11103,5091,-1,28.396099,-15.377742,1673,49,1,1540789937,1577760483,0
GSM,645,2,11103,5106,-1,28.386817,-15.404771,2399,16,1,1540790116,1576477822,0
GSM,645,2,11108,17,-1,28.348792,-15.451561,1925,40,1,1540809785,1574236461,0
GSM,645,2,22491,3522,-1,30.249205,-13.26999,1000,1,1,1540825079,1540825079,0
GSM,645,3,22101,5079,-1,31.357912,-11.801868,1000,1,1,1540878322,1540878322,0
GSM,645,2,11103,5104,-1,28.422449,-15.369592,5337,5,1,1540887602,1577087289,0
GSM,645,3,22101,6481,-1,31.374687,-9.139928,1000,1,1,1540956717,1540956717,0
GSM,645,2,11103,5085,-1,28.424553,-15.328318,1767,6,1,1540965132,1566697321,0
GSM,645,1,22121,2772,-1,28.319301,-15.508662,3268,54,1,1540969425,1591682853,0
GSM,645,1,22121,2771,-1,28.319689,-15.496088,7301,23,1,1540969425,1675492144,0
GSM,645,2,11108,5054,-1,28.32385,-15.484485,5922,8,1,1540969425,1574237452,0
GSM,645,2,11108,5052,-1,28.366441,-15.495581,7322,35,1,1540969425,1577346249,0
GSM,645,1,22121,2773,-1,28.298625,-15.507292,6697,47,1,1540969666,1668599526,0
GSM,645,2,11108,5056,-1,28.31008,-15.511694,3797,26,1,1540969666,1591682853,0
GSM,645,2,22101,6203,-1,31.330929,-11.635873,1000,1,1,1541033574,1541033574,0
GSM,645,2,11103,5102,-1,28.566352,-15.364079,5239,24,1,1541045894,1606055658,0
GSM,645,2,22101,5079,-1,31.328888,-11.696938,1000,1,1,1541137417,1541137417,0
GSM,645,3,10003,18171,-1,28.305391,-15.398904,1000,23,1,1541222045,1573017879,0
GSM,645,2,11103,4446,-1,28.349037,-15.37041,2126,13,1,1541236978,1602759977,0
UMTS,645,1,41031,25979651,0,27.75878,-15.846993,1000,1,1,1541308086,1541308086,0
UMTS,645,1,31031,886804,0,27.758804,-15.847016,1000,1,1,1541308276,1541308276,0
UMTS,645,1,31031,885739,0,27.758804,-15.847015,1000,1,1,1541308329,1541308329,0
GSM,645,1,65325,88,-1,28.282449,-15.413542,1000,2,1,1538786646,1538787048,0
GSM,645,1,65355,15212,-1,28.452463,-14.44213,1000,1,1,1538798133,1538798133,0
GSM,645,1,65355,3308,-1,28.44104,-14.444069,1000,2,1,1538798434,1544246733,0
GSM,645,1,65355,15213,-1,28.448114,-14.442807,1000,1,1,1538798434,1538798434,0
GSM,645,1,10119,34181,-1,31.687998,-9.255477,1000,1,1,1539056151,1539056151,0
GSM,645,1,22491,3671,-1,30.353713,-13.151308,4802,4,1,1539069052,1637833168,0
GSM,645,1,26015,401,-1,27.795421,-12.221935,1000,6,1,1539112671,1539158479,0
GSM,645,1,26015,411,-1,27.795501,-12.222729,1158,13,1,1539115381,1539159330,0
GSM,645,1,22101,5432,-1,31.188288,-10.201358,1000,1,1,1539140530,1539140530,0
GSM,645,1,22210,18352,-1,25.259325,-17.795793,2407,19,1,1539145933,1557196007,0
GSM,645,1,65355,3008,-1,28.451414,-14.44114,1000,1,1,1539163117,1539163117,0
GSM,645,1,65355,3007,-1,28.447783,-14.441603,1000,1,1,1539218700,1539218700,0
GSM,645,3,22151,2652,-1,29.495459,-11.36835,1000,1,1,1541595012,1541595012,0
GSM,645,1,22101,5391,-1,31.178947,-9.641942,1000,1,1,1539295324,1539295324,0
GSM,645,1,245,13033,-1,28.05529,-12.653889,6279,3,1,1539297062,1544227827,0
GSM,645,1,360,13596,-1,26.532201,-17.044979,12553,45,1,1541643295,1622969256,0
GSM,645,2,11108,8881,-1,28.341141,-15.444928,2544,258,1,1541727613,1578454812,0
GSM,645,2,11102,876,-1,28.185312,-15.37576,6522,83,1,1541824072,1633235240,0
GSM,645,2,11106,5273,-1,28.073566,-15.336223,1000,1,1,1541825655,1541825655,0
GSM,645,1,22151,5161,-1,29.728348,-12.081137,1000,1,1,1541979291,1541979291,0
GSM,645,2,11108,814,-1,28.375019,-15.451169,2169,32,1,1541991810,1577777399,0
GSM,645,2,11108,8885,-1,28.343754,-15.454005,4360,30,1,1541992268,1557391951,0
GSM,645,2,11108,8882,-1,28.343723,-15.454036,4361,34,1,1541992268,1576573785,0
GSM,645,2,11106,1298,-1,28.458292,-14.421983,1970,16,1,1542002709,1576921021,0
GSM,645,2,11103,5101,-1,28.414726,-15.358196,4765,14,1,1542004824,1577428304,0
GSM,645,1,235,8932,-1,28.4215,-13.124576,8125,31,1,1542015600,1647428182,0
GSM,645,1,235,8931,-1,28.418979,-13.128341,1550,12,1,1542015600,1647428186,0
GSM,645,1,235,8933,-1,28.417033,-13.136115,2040,31,1,1542015743,1647429084,0
GSM,645,1,235,12303,-1,28.409676,-13.135674,1812,17,1,1542016138,1548221231,0
GSM,645,2,20002,34146,-1,28.421949,-13.140656,1000,2,1,1542016334,1542366206,0
GSM,645,2,10114,11735,-1,28.461195,-13.053953,1000,1,1,1542018218,1542018218,0
GSM,645,2,10114,11736,-1,28.463872,-13.050643,1000,3,1,1542018218,1548232189,0
GSM,645,2,11108,8884,-1,28.340879,-15.447701,1463,125,1,1542020212,1575677044,0
GSM,645,1,250,12453,-1,28.233528,-12.808572,3354,41,1,1542020402,1576805633,0
GSM,645,2,11111,30005,-1,28.151974,-12.748855,6447,8,1,1542023597,1609059406,0
GSM,645,3,10103,11771,-1,27.845089,-12.431611,4410,2,1,1542079776,1542082444,0
GSM,645,2,11112,31604,-1,27.841192,-12.392132,1000,1,1,1542082444,1542082444,0
GSM,645,3,10101,56283,-1,28.019251,-12.636052,1000,1,1,1542086264,1542086264,0
GSM,645,2,10111,31754,-1,28.067748,-12.656436,1000,3,1,1542086616,1675314693,0
GSM,645,2,11111,31576,-1,28.065613,-12.653907,1000,2,1,1542086616,1542442146,0
GSM,645,2,10123,33404,-1,28.215228,-12.802538,1270,16,1,1542107499,1609204035,0
GSM,645,1,250,22263,-1,28.251948,-12.80113,1873,10,1,1542114562,1543402472,0
GSM,645,1,250,22262,-1,28.259983,-12.806181,8455,16,1,1542114562,1550119966,0
GSM,645,2,10112,31698,-1,28.251229,-12.802355,1339,10,1,1542114786,1576806039,0
GSM,645,1,250,12451,-1,28.240945,-12.798444,2156,53,1,1542156377,1608967045,0
GSM,645,2,10112,31699,-1,28.242501,-12.799815,1572,17,1,1542156377,1576812496,0
GSM,645,2,10112,31697,-1,28.250889,-12.796987,1224,12,1,1542156952,1573033274,0
GSM,645,1,250,22261,-1,28.263457,-12.791774,1319,5,1,1542157239,1542163338,0
GSM,645,2,10123,30268,-1,28.252429,-12.794892,1669,9,1,1542157240,1573041769,0
GSM,645,2,10123,11775,-1,28.247445,-12.785447,1992,2,1,1542157511,1545135675,0
GSM,645,2,10123,11776,-1,28.237105,-12.783595,3588,4,1,1542157675,1545135675,0
GSM,645,3,10103,16593,-1,28.252015,-12.830515,6139,4,1,1542158390,1561538997,0
GSM,645,3,10103,16591,-1,28.300085,-12.801347,1000,1,1,1542158390,1542158390,0
GSM,645,2,10112,32677,-1,28.22144,-12.847141,2221,37,1,1542246936,1576756787,0
GSM,645,1,235,12313,-1,28.420175,-13.140041,1000,7,1,1542366047,1568183653,0
GSM,645,1,235,12312,-1,28.429188,-13.138361,1000,2,1,1542366206,1542366449,0
GSM,645,2,20002,34144,-1,28.422343,-13.130094,1370,6,1,1542366206,1570790594,0
GSM,645,2,20002,34145,-1,28.432327,-13.137665,1000,1,1,1542366449,1542366449,0
GSM,645,2,10112,32678,-1,28.262769,-12.875839,5146,35,1,1542368836,1675322476,0
GSM,645,2,11112,30455,-1,27.979967,-12.610758,5593,24,1,1542419693,1675707818,0
UMTS,645,2,113,194108,0,27.885166,-12.526586,1000,2,1,1542440547,1542440787,0
GSM,645,2,10123,30269,-1,28.226367,-12.804836,2336,5,1,1542446393,1608966832,0
GSM,645,2,11103,5202,-1,28.306574,-15.399593,5168,875,1,1542528013,1611032536,0
GSM,645,2,11103,5205,-1,28.305539,-15.398823,1569,568,1,1542528013,1612330404,0
GSM,645,2,11103,5203,-1,28.291617,-15.401261,8477,377,1,1542586247,1611903684,0
GSM,645,2,11103,5201,-1,28.297488,-15.386552,5595,584,1,1542671961,1619606995,0
GSM,645,2,11102,4994,-1,28.264297,-15.377865,3194,61,1,1542689987,1634082294,0
GSM,645,2,11103,5206,-1,28.295746,-15.399122,1999,153,1,1542693247,1612330284,0
GSM,645,2,10114,33965,-1,28.628884,-12.956328,1000,50,1,1542700411,1572673464,0
GSM,645,2,11102,4975,-1,28.23382,-15.398415,4108,113,1,1542707100,1675066777,0
GSM,645,2,10114,33964,-1,28.618898,-12.942783,1964,22,1,1542712744,1572599888,0
GSM,645,2,11102,4992,-1,28.26066,-15.38067,2812,88,1,1542770436,1635207111,0
GSM,645,2,10114,35421,-1,28.643442,-12.986973,1597,61,1,1542771925,1575270713,0
GSM,645,2,11102,4991,-1,28.256998,-15.385376,2952,155,1,1542774321,1634819658,0
GSM,645,2,10114,11693,-1,28.649748,-12.996332,1000,1,1,1542788395,1542788395,0
GSM,645,2,20002,32471,-1,28.612895,-13.039023,1000,3,1,1542790922,1543384876,0
GSM,645,2,20002,30124,-1,28.61454,-13.040357,1000,1,1,1542793548,1542793548,0
GSM,645,2,11106,5222,-1,28.432467,-14.448258,1737,24,1,1542807253,1582198139,0
GSM,645,2,11106,5221,-1,28.429535,-14.447125,1000,1,1,1542807265,1542807265,0
GSM,645,2,11103,5204,-1,28.297121,-15.387696,4940,177,1,1542944433,1619607090,0
GSM,645,1,2032,1522,-1,28.224206,-12.399539,4200,2,1,1542959430,1542962887,0
GSM,645,1,245,13012,-1,28.289015,-12.571584,3284,4,1,1542973998,1544065506,0
GSM,645,1,245,12561,-1,28.169849,-12.636362,3065,20,1,1543007835,1608865375,0
GSM,645,1,245,12562,-1,28.158419,-12.656511,5614,18,1,1543008138,1617972652,0
GSM,645,3,10132,11773,-1,27.729986,-12.556936,4670,12,1,1543070097,1569038797,0
GSM,645,3,10132,11772,-1,27.731172,-12.55714,4800,7,1,1543116905,1569038797,0
GSM,645,2,11112,32606,-1,27.740637,-12.551528,1000,1,1,1543124238,1543124238,0
GSM,645,2,11102,5062,-1,28.27008,-15.384428,1069,200,1,1543200141,1674442275,0
GSM,645,2,11102,5066,-1,28.263715,-15.390458,2672,1414,1,1543200701,1635414397,0
GSM,645,2,11102,5063,-1,28.264764,-15.388722,2047,102,1,1543201783,1674442275,0
GSM,645,2,11102,5065,-1,28.275181,-15.386454,3627,673,1,1543284450,1635422399,0
GSM,645,2,11112,34686,-1,27.885787,-12.563912,1000,4,1,1543306793,1543462138,0
GSM,645,1,240,13073,-1,27.871386,-12.549703,2246,12,1,1543307125,1665996135,0
GSM,645,2,11112,34685,-1,27.893013,-12.566221,1136,5,1,1543307475,1559029628,0
GSM,645,2,11108,8883,-1,28.333257,-15.460816,5827,84,1,1543308039,1596430602,0
GSM,645,2,11108,8886,-1,28.333185,-15.45994,1962,22,1,1543312821,1576915024,0
GSM,645,2,11102,4974,-1,28.19566,-15.380316,6041,51,1,1543370558,1633250320,0
GSM,645,2,11102,4971,-1,28.197361,-15.381654,4610,102,1,1543379881,1675066777,0
GSM,645,2,20002,31852,-1,28.612364,-13.03846,1000,1,1,1543384389,1543384389,0
GSM,645,2,20002,32474,-1,28.612364,-13.03846,1000,1,1,1543384389,1543384389,0
GSM,645,2,10114,32337,-1,28.66206,-13.005288,3645,43,1,1543398456,1577084444,0
GSM,645,2,11102,5061,-1,28.272369,-15.38076,6132,690,1,1543457663,1635414827,0
GSM,645,2,11102,5064,-1,28.269792,-15.382869,1389,507,1,1543457663,1635328917,0
GSM,645,1,220,14931,-1,28.651723,-12.960361,1441,200,1,1543481037,1675484858,0
GSM,645,2,11102,4995,-1,28.253912,-15.39016,2763,480,1,1543484160,1635292494,0
GSM,645,2,11108,5196,-1,28.305185,-15.496177,3680,7,1,1543648173,1577083984,0
UMTS,645,2,103,68669,0,28.34435,-15.426849,1000,2,1,1543913473,1543914132,0
UMTS,645,2,108,84563,0,28.344348,-15.426897,1000,4,1,1543922735,1543922976,0
GSM,645,1,245,13011,-1,28.255178,-12.544309,7327,16,1,1543911918,1617969069,0
UMTS,645,2,108,70305,0,28.344397,-15.426872,1000,1,1,1543986305,1543986305,0
GSM,645,2,11102,4993,-1,28.248518,-15.368346,3326,93,1,1544001567,1633859998,0
GSM,645,2,11102,4996,-1,28.251457,-15.371325,3854,69,1,1544001699,1631683099,0
GSM,645,1,245,13031,-1,28.242784,-12.533263,2345,6,1,1544061491,1569050350,0
GSM,645,2,11102,4972,-1,28.239698,-15.401075,4818,171,1,1544063474,1675066777,0
GSM,645,1,245,13032,-1,28.239945,-12.552917,3553,16,1,1544065277,1569050750,0
GSM,645,1,22102,13291,-1,31.195298,-10.223637,4485,182,1,1544163653,1582938104,0
GSM,645,1,22102,5018,-1,31.198453,-10.237929,26530,104,1,1544168340,1667334292,0
GSM,645,1,22102,5428,-1,31.203648,-10.245701,25270,829,1,1544173151,1648633844,0
GSM,645,3,10069,11591,-1,28.253452,-14.585009,11676,15,1,1544406723,1576060612,0
GSM,645,2,22101,6583,-1,31.078898,-10.976666,1000,2,1,1544235179,1580707644,0
GSM,645,1,22102,6383,-1,31.210213,-10.41571,13404,406,1,1544238898,1648634743,0
GSM,645,1,22102,13283,-1,31.214158,-10.355463,13930,250,1,1544239828,1648634439,0
GSM,645,1,22102,11405,-1,31.193763,-10.200427,5609,105,1,1544273926,1667334292,0
GSM,645,1,22102,5017,-1,31.193727,-10.197859,9300,108,1,1544275674,1667336991,0
GSM,645,1,22102,11406,-1,31.18922,-10.200404,27696,106,1,1544275975,1667334289,0
GSM,645,1,22102,11404,-1,31.202256,-10.188091,8351,101,1,1544278114,1667334292,0
GSM,645,1,22102,13281,-1,31.206335,-10.259032,20350,180,1,1544312152,1648634443,0
GSM,645,1,22151,6933,-1,29.506395,-11.753784,5519,3,1,1541592310,1541592915,0
GSM,645,1,22071,1483,-1,28.252941,-15.30691,3111,103,1,1543735585,1665225495,0
GSM,645,1,65500,11701,-1,28.656407,-13.00925,1000,6,1,1544204705,1544438515,0
GSM,645,1,22102,6382,-1,31.213724,-10.34328,10217,6,1,1544239832,1648634743,0
GSM,645,1,22102,13282,-1,31.212586,-10.298925,19308,127,1,1544240436,1648634743,0
GSM,645,1,22102,5429,-1,31.19754,-10.231217,9052,145,1,1544240741,1667334892,0
GSM,645,1,22102,5478,-1,31.20225,-10.244218,25436,356,1,1544240741,1648633844,0
GSM,645,1,22102,6402,-1,31.205507,-10.250802,6112,263,1,1544240741,1573854042,0
GSM,645,1,22102,13292,-1,31.199648,-10.23791,3121,247,1,1544241361,1582871027,0
GSM,645,1,22102,5427,-1,31.198416,-10.230516,3496,60,1,1544241671,1648633245,0
GSM,645,1,22102,7835,-1,31.202263,-10.242155,4511,169,1,1544241671,1648633844,0
GSM,645,1,22102,5019,-1,31.184941,-10.209216,28147,104,1,1544245611,1667334589,0
GSM,645,1,22102,6401,-1,31.199311,-10.241793,9471,25,1,1544259789,1573852460,0
GSM,645,1,22102,13293,-1,31.165978,-10.215617,5540,3,1,1544260564,1565683688,0
GSM,645,1,22102,5477,-1,31.189852,-10.199281,9554,105,1,1544273930,1667334892,0
GSM,645,1,22102,8824,-1,31.219519,-10.169642,22824,104,1,1544283955,1667332491,0
GSM,645,1,22102,8826,-1,31.199375,-10.235184,8133,151,1,1544285796,1667343588,0
GSM,645,1,22102,6362,-1,31.231966,-10.156262,9024,79,1,1544301955,1667332191,0
GSM,645,1,22102,6392,-1,31.18171,-10.197092,7215,7,1,1544308029,1667343588,0
GSM,645,1,65530,1559,-1,28.241314,-12.866932,1000,1,1,1544233823,1544233823,0
GSM,645,1,22210,19241,-1,25.920354,-17.643414,3895,3,1,1544224952,1544224952,0
GSM,645,1,65500,11703,-1,28.656487,-13.009444,1000,25,1,1544258822,1645832753,0
GSM,645,1,65395,12193,-1,28.304384,-15.413607,1000,1,1,1544419719,1544419719,0
GSM,645,2,11118,11264,-1,26.541403,-12.20314,1000,1,1,1544525507,1544525507,0
GSM,645,3,10147,16963,-1,26.383102,-12.179236,3833,4,1,1544536605,1545047751,0
GSM,645,3,10147,16893,-1,25.896411,-12.334642,1000,3,1,1544572573,1544660611,0
GSM,645,1,880,12012,-1,25.79506,-12.295329,5342,5,1,1544573121,1568423672,0
GSM,645,3,10149,42821,-1,25.81658,-12.29304,1000,1,1,1544573121,1544573121,0
GSM,645,1,880,12011,-1,25.692624,-12.27943,7708,4,1,1544573964,1567815508,0
GSM,645,1,880,12013,-1,25.671467,-12.275937,8271,13,1,1544573964,1568432553,0
GSM,645,2,11118,11375,-1,25.419289,-12.248055,3340,27,1,1544575647,1575974520,0
GSM,645,2,11118,11225,-1,25.308207,-12.277252,1000,5,1,1544580985,1575858298,0
GSM,645,2,11118,11224,-1,25.309583,-12.276776,1000,20,1,1544581099,1575973449,0
GSM,645,1,65395,9361,-1,28.341246,-15.437183,1000,1,1,1544518365,1544518365,0
GSM,645,2,11118,11226,-1,25.306809,-12.277602,1000,3,1,1544606140,1544690965,0
GSM,645,1,320,14488,-1,27.661571,-15.922982,2376,2,1,1544523617,1544523920,0
GSM,645,1,880,11983,-1,25.512345,-12.175056,7514,10,1,1544608479,1575975825,0
GSM,645,1,880,11982,-1,25.557258,-12.196649,10549,11,1,1544608479,1575975825,0
GSM,645,1,880,11981,-1,25.54036,-12.172192,1000,7,1,1544608479,1575975825,0
